trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6522857,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048148,127,0,0
6522856,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522855,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048149,127,0,0
6522854,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522853,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048145,127,0,0
6522852,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048148,127,0,0
6522851,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522850,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048149,127,0,0
6522849,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522848,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048145,127,0,0
6522847,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048148,127,0,0
6522846,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522845,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048149,127,0,0
6522844,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522843,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048145,127,0,0
6522842,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048148,127,0,0
6522841,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522891,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522892,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048145,127,0,0
6522893,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522894,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522895,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048145,127,0,0
6522896,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522897,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522898,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048145,127,0,0
6522899,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522900,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522901,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048145,127,0,0
6522840,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048147,127,0,0
6522839,15706,3,83  CAMPBELLTON RD - OAKLAND CITY STN,,0,1048146,127,0,0
6522969,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522912,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522911,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522910,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522909,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522908,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522907,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522906,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522905,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522904,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522903,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522902,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522968,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522967,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522966,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522965,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522938,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522964,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522963,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522962,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522961,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522925,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522924,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522923,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522937,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522936,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522935,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522934,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522933,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522932,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522931,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522922,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522921,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522920,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522919,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522918,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522917,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522916,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522915,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522914,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522913,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522960,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522959,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522958,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522957,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522956,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522955,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522954,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522953,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522952,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522951,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522950,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522949,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522948,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522947,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522946,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522945,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522944,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522943,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048149,128,0,0
6522942,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522941,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522940,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048148,128,0,0
6522939,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522970,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522971,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522972,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522973,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522974,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522975,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522976,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522977,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522930,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522929,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6522928,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048145,128,0,0
6522927,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048147,128,0,0
6522926,15706,3,83  CAMPBELLTON RD - GREENBRIAR MALL - BARGE RD P&R,,1,1048146,128,0,0
6523486,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523487,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523488,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523489,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523490,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523491,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523492,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523493,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523494,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523495,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523496,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523497,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523498,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523499,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523500,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523501,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523502,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523503,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523504,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523505,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523506,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523507,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523508,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523509,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523510,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523511,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523512,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523513,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048173,129,0,0
6523514,15707,3,84 WASHINGTON RD - CAMP CRK MKTPLC - PRINCETON LKS,,0,1048172,129,0,0
6523515,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523527,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523526,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523528,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523529,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523530,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523531,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523532,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523533,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523534,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523535,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523536,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523525,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523537,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523538,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523539,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523540,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523541,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523542,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523543,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523516,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523517,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523518,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523519,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523520,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523521,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523522,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523523,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048173,130,0,0
6523524,15707,3,84 WASHINGTON RD - EAST POINT STN,,1,1048172,130,0,0
6523888,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048214,131,0,0
6523887,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048215,131,0,0
6523886,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048216,131,0,0
6523885,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048217,131,0,0
6523884,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048218,131,0,0
6523883,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048214,131,0,0
6523882,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048215,131,0,0
6523881,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048216,131,0,0
6523880,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048217,131,0,0
6523879,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048218,131,0,0
6523878,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048214,131,0,0
6523877,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048215,131,0,0
6523876,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048219,131,0,0
6523875,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048217,131,0,0
6523874,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048220,131,0,0
6523873,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048221,131,0,0
6523872,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048222,131,0,0
6523871,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048223,131,0,0
6523870,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048224,131,0,0
6523869,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048220,131,0,0
6523868,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048221,131,0,0
6523867,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048222,131,0,0
6523866,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048223,131,0,0
6523865,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048224,131,0,0
6523864,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048220,131,0,0
6523863,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048221,131,0,0
6523862,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048222,131,0,0
6523861,15708,3,85  ROWELL - DUNWOODY PL - NORTH SP STN,,0,1048223,131,0,0
6523916,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048215,132,0,0
6523915,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048216,132,0,0
6523914,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048217,132,0,0
6523913,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048218,132,0,0
6523912,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048214,132,0,0
6523911,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048215,132,0,0
6523910,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048216,132,0,0
6523909,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048217,132,0,0
6523908,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048218,132,0,0
6523907,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048214,132,0,0
6523906,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048215,132,0,0
6523905,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048219,132,0,0
6523904,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048217,132,0,0
6523903,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048218,132,0,0
6523902,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048221,132,0,0
6523901,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048222,132,0,0
6523900,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048223,132,0,0
6523899,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048224,132,0,0
6523898,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048220,132,0,0
6523897,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048221,132,0,0
6523896,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048222,132,0,0
6523895,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048223,132,0,0
6523894,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048224,132,0,0
6523893,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048220,132,0,0
6523892,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048221,132,0,0
6523891,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048222,132,0,0
6523890,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048223,132,0,0
6523889,15708,3,85  ROSWELL - MANSELL PARK & RIDE,,1,1048224,132,0,0
6524230,15709,3,86  SNAPFIGER-KENSINGTON STN,,0,1048280,134,0,0
6524229,15709,3,86  SNAPFIGER-KENSINGTON STN,,0,1048281,134,0,0
6524228,15709,3,86  SNAPFIGER-KENSINGTON STN,,0,1048282,134,0,0
6524227,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048283,133,0,0
6524226,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048284,133,0,0
6524225,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048285,133,0,0
6524224,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048286,133,0,0
6524223,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048287,133,0,0
6524222,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048281,133,0,0
6524218,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048282,133,0,0
6524221,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048283,133,0,0
6524217,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048284,133,0,0
6524220,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048285,133,0,0
6524219,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048286,133,0,0
6524216,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048287,133,0,0
6524215,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048281,133,0,0
6524214,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048282,133,0,0
6524213,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048283,133,0,0
6524212,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048284,133,0,0
6524211,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048285,133,0,0
6524210,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048286,133,0,0
6524209,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048287,133,0,0
6524208,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048281,133,0,0
6524207,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048282,133,0,0
6524206,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048283,133,0,0
6524205,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048284,133,0,0
6524204,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048285,133,0,0
6524203,15709,3,86 SNAPFINGER-KENSINGTON STN,,0,1048286,133,0,0
6524246,15709,3,86 SNAPFINGER-STONECREST,,1,1048287,135,0,0
6524245,15709,3,86 SNAPFINGER-STONECREST,,1,1048281,135,0,0
6524244,15709,3,86 SNAPFINGER-STONECREST,,1,1048282,135,0,0
6524243,15709,3,86 SNAPFINGER-STONECREST,,1,1048283,135,0,0
6524242,15709,3,86 SNAPFINGER-STONECREST,,1,1048284,135,0,0
6524241,15709,3,86 SNAPFINGER-STONECREST,,1,1048285,135,0,0
6524240,15709,3,86 SNAPFINGER-STONECREST,,1,1048286,135,0,0
6524239,15709,3,86 SNAPFINGER-STONECREST,,1,1048287,135,0,0
6524238,15709,3,86 SNAPFINGER-STONECREST,,1,1048281,135,0,0
6524237,15709,3,86 SNAPFINGER-STONECREST,,1,1048282,135,0,0
6524236,15709,3,86 SNAPFINGER-STONECREST,,1,1048283,135,0,0
6524235,15709,3,86 SNAPFINGER-STONECREST,,1,1048284,135,0,0
6524234,15709,3,86 SNAPFINGER-STONECREST,,1,1048285,135,0,0
6524233,15709,3,86 SNAPFINGER-STONECREST,,1,1048286,135,0,0
6524232,15709,3,86 SNAPFINGER-STONECREST,,1,1048287,135,0,0
6524231,15709,3,86 SNAPFINGER-STONECREST,,1,1048281,135,0,0
6524257,15709,3,86 SNAPFINGER-STONECREST,,1,1048282,135,0,0
6524256,15709,3,86 SNAPFINGER-STONECREST,,1,1048283,135,0,0
6524255,15709,3,86 SNAPFINGER-STONECREST,,1,1048284,135,0,0
6524254,15709,3,86 SNAPFINGER-STONECREST,,1,1048285,135,0,0
6524253,15709,3,86 SNAPFINGER-STONECREST,,1,1048286,135,0,0
6524252,15709,3,86 SNAPFINGER-STONECREST,,1,1048287,135,0,0
6524251,15709,3,86 SNAPFINGER-STONECREST,,1,1048281,135,0,0
6524250,15709,3,86 SNAPFINGER-STONECREST,,1,1048282,135,0,0
6524249,15709,3,86 SNAPFINGER-STONECREST,,1,1048283,135,0,0
6524248,15709,3,86 SNAPFINGER-STONECREST,,1,1048284,135,0,0
6524247,15709,3,86 SNAPFINGER-STONECREST,,1,1047494,135,0,0
6524580,15710,3,87  ROSWELL RD - DUNWOODY STN,,0,1048337,136,0,0
6524579,15710,3,87  ROSWELL RD - DUNWOODY STN,,0,1048338,136,0,0
6524578,15710,3,87  ROSWELL RD - DUNWOODY STN,,0,1051053,136,0,0
6524577,15710,3,87  ROSWELL RD - DUNWOODY STN,,0,1048337,136,0,0
6524576,15710,3,87  ROSWELL RD - DUNWOODY STN,,0,1048338,136,0,0
6524575,15710,3,87  ROSWELL RD - DUNWOODY STN,,0,1051053,136,0,0
